SMILES,tg,MinAbsEStateIndex,MolWt,HeavyAtomMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_CHGHI,BCUT2D_LOGPHI,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0v,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,SMR_VSA10,SMR_VSA5,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,EState_VSA1,EState_VSA2,VSA_EState2,VSA_EState4,VSA_EState6,VSA_EState8,FractionCSP3,HeavyAtomCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticRings,RingCount,MolMR,fr_NH0,fr_amide,fr_aniline,fr_benzene,fr_bicyclic,fr_imide,num_CH3,num_CH2,num_CH,num_C,num_OH,num_COC,num_OC,num_N,num_Hal,num_double_bonds
*OC(F)(F)C(F)(F)C(F)(F)C(*)(F)F,-55.0,1.794950397,216.027,216.027,78,,,,,0.846153846,1.230769231,1.461538462,,,,,,5.379464013,235.2863934,5.431964075,2.465982037,1.925973127,1.925973127,0.997218613,0.997218613,0.301439617,0.301439617,-0.6,8.974738249,0.0,24.37909259,0.0,0.0,0.0,0.0,0.0,0.0,24.37909259,0.0,0.0,0.0,0.0,0.0,1.0,13,0,0,0,0,0,20.873,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0
*CC(O)COc1ccc(S(=O)(=O)c2ccc(O*)cc2)cc1,167.5,0.461785631,306.339,292.227,110,,,,,1.285714286,1.857142857,2.333333333,,,,,,2.86211925,1308.496875,10.76598632,6.541241452,3.353181659,5.176551815,1.941496581,3.424659829,1.098325881,2.04403165,-2.05,4.724331139,9.837253136,22.74682546,48.33934966,11.49902367,9.843390349,58.13031661,6.875840478,0.0,98.98143716,0.0,-2.573824066,0.0,-8.926221293,-6.18939529,0.2,21,0,0,2,2,2,75.2726,0,0,0,2,0,0,0,2,1,12,1,0,0,0,0,2
*CC(O)COc1ccc(Cc2ccc(O*)cc2)cc1,143.2,0.364007853,256.301,240.173,98,,,,,1.263157895,1.894736842,2.421052632,,,,,,2.835742068,1175.969974,9.224744871,4.816496581,3.066496581,3.066496581,1.699914957,1.699914957,1.000472997,1.000472997,-2.0,3.358024691,0.0,19.32878341,59.46625264,11.49902367,9.843390349,48.33934966,6.875840478,0.0,91.10353313,5.749511833,0.0,-1.851601844,-7.517702775,-6.097813237,0.25,19,0,0,2,2,2,72.6268,0,0,0,2,0,0,0,3,1,12,1,0,0,0,0,0
*CC(O)COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,91.0,0.563837785,284.355,264.195,110,,,,,1.333333333,1.952380952,2.428571429,,,,,,3.228315818,1346.262153,10.22474487,5.316496581,3.691496581,3.691496581,2.199914957,2.199914957,1.250472997,1.250472997,-2.0,3.489795918,0.0,32.07463321,59.46625264,11.49902367,9.843390349,48.33934966,6.875840478,0.0,109.5988948,0.0,0.0,-6.424613229,-9.864924997,-14.16994975,0.333333333,21,0,0,2,2,2,81.9488,0,0,0,2,0,0,2,2,1,13,1,0,0,0,0,0
*c1ccc(-c2nc3ccc(Oc4ccc5nc(*)c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,304.0,0.131564766,500.561,480.401,182,,,,,0.487179487,0.974358974,1.58974359,,,,,,1.532399006,3082.932275,19.19710267,10.94710267,7.509574942,7.509574942,5.084602672,5.084602672,3.4148231,3.4148231,-5.42,9.399472522,34.33001351,0.0,120.8483742,45.27116213,17.00007359,120.8483742,0.0,55.83894133,153.8107208,46.63882898,17.65155228,-4.33908769,-13.30529384,0.0,0.0,39,0,0,5,7,7,154.726,4,0,0,5,2,0,0,0,0,34,0,0,0,0,0,0
*c1cccc(-c2nc3ccc(Oc4ccc5nc(*)c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)c1,270.0,0.129780597,500.561,480.401,182,,,,,0.487179487,1.025641026,1.717948718,,,,,,1.532399006,3082.932275,19.19710267,10.94710267,7.509574942,7.509574942,5.084602672,5.084602672,3.4148231,3.4148231,-5.42,9.399472522,34.33001351,0.0,120.8483742,45.27116213,17.00007359,120.8483742,0.0,55.83894133,148.2472693,52.20228047,17.70410034,-4.111275269,-13.29669658,0.0,0.0,39,0,0,5,7,7,154.726,4,0,0,5,2,0,0,0,0,34,0,0,0,0,0,0
*c1ccc(Oc2ccc(-c3nc4cc(-c5ccc6nc(-c7ccccc7)c(*)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,300.0,0.146807849,576.659,552.467,210,,,,,0.422222222,0.866666667,1.466666667,,,,,,1.447648151,3667.211045,22.19710267,12.69710267,8.759574942,8.759574942,5.959602672,5.959602672,3.987581253,3.987581253,-6.2,10.75391097,34.33001351,0.0,145.018049,56.39806511,17.00007359,145.018049,0.0,66.96584431,206.7088368,29.03729084,17.8091464,-6.629762868,-18.06926278,0.0,0.0,45,0,0,6,8,8,180.162,4,0,0,6,2,0,0,0,0,40,0,0,0,0,0,0
*c1ccc(Oc2ccc(-c3nc4cc(Oc5ccc6nc(-c7ccccc7)c(*)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,263.0,0.138912778,592.658,568.466,216,,,,,0.413043478,0.847826087,1.456521739,,,,,,1.379464398,3691.557504,22.60535096,12.85535096,8.769885305,8.769885305,5.867850963,5.867850963,3.908509318,3.908509318,-6.4,11.19429001,34.33001351,0.0,145.018049,56.77018579,21.73693655,145.018049,0.0,55.83894133,207.0809574,29.03729084,17.62095101,-5.438951582,-18.30482771,0.0,0.0,46,0,0,6,8,8,181.242,4,0,0,6,2,0,0,0,0,40,0,0,0,0,0,0
*c1ccc(Oc2ccc(-c3cnc4cc5nc(*)cnc5cc4n3)cc2)cc1,353.0,0.055181964,348.365,336.269,126,,,,,0.740740741,1.37037037,2.111111111,,,,,,1.750627916,1934.331425,13.19710267,7.447102672,5.035968144,5.035968144,3.324889077,3.324889077,2.166064259,2.166064259,-3.86,6.701777622,34.33001351,0.0,72.7699775,22.75640315,17.00007359,72.7699775,0.0,33.32418236,65.18381061,52.40937291,16.73057368,-1.141627705,-4.570908463,0.0,0.0,27,0,0,3,5,5,103.854,4,0,0,3,2,0,0,0,0,22,0,0,0,0,0,0
*c1ccc(-c2cnc3cc(Oc4ccc5nc(*)cnc5c4)ccc3n2)cc1,306.0,0.030552298,348.365,336.269,126,,,,,0.740740741,1.407407407,2.148148148,,,,,,1.743254186,1963.581425,13.19710267,7.447102672,5.035968144,5.035968144,3.324889077,3.324889077,2.161707805,2.161707805,-3.86,6.701777622,34.33001351,0.0,72.7699775,22.75640315,17.00007359,72.7699775,0.0,33.32418236,66.01126854,51.58191498,16.47305725,-1.442674256,-4.189454254,0.0,0.0,27,0,0,3,5,5,103.854,4,0,0,3,2,0,0,0,0,22,0,0,0,0,0,0
*c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6ncc(*)nc6c5)cc4n3)cc2)cc1,305.0,0.112401411,424.463,408.335,154,,,,,0.606060606,1.181818182,1.878787879,,,,,,1.605226026,2514.088312,16.19710267,9.197102672,6.285968144,6.285968144,4.199889077,4.199889077,2.734465958,2.734465958,-4.64,8.048007686,34.33001351,0.0,96.93965233,33.88330614,17.00007359,96.93965233,0.0,44.45108534,118.0351758,40.92095262,16.63065137,-3.049912415,-8.132228659,0.0,0.0,33,0,0,4,6,6,129.29,4,0,0,4,2,0,0,0,0,28,0,0,0,0,0,0
*c1ccc(Oc2ccc(Oc3ccc(-c4cnc5ccc(-c6ccc7nc(*)cnc7c6)cc5n4)cc3)cc2)cc1,235.0,0.115538251,516.56,496.4,188,,,,,0.5,1.025,1.7,,,,,,1.367394178,3106.631347,19.60535096,11.10535096,7.546278507,7.546278507,4.983137367,4.983137367,3.228152176,3.228152176,-5.62,9.844367006,34.33001351,0.0,121.1093272,45.3823298,21.73693655,121.1093272,0.0,44.45108534,159.2673258,35.35750113,16.6052042,-3.577200734,-12.77522935,0.0,0.0,40,0,0,5,7,7,155.806,4,0,0,5,2,0,0,0,0,34,0,0,0,0,0,0
*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-c5cnc6ccc(-c7ccc8nc(*)cnc8c7)cc6n5)cc4)cc3)cc2)cc1,216.0,0.136734171,608.657,584.465,222,,,,,0.425531915,0.872340426,1.446808511,,,,,,1.191018018,3715.180928,23.01359925,13.01359925,8.80658887,8.80658887,5.766385658,5.766385658,3.721838394,3.721838394,-6.6,11.64076948,34.33001351,0.0,145.279002,56.88135347,26.4737995,145.279002,0.0,44.45108534,194.9360243,35.35750113,16.59856622,-3.836929341,-17.60687959,0.0,0.0,47,0,0,6,8,8,182.322,4,0,0,6,2,0,0,0,0,40,0,0,0,0,0,0
*c1ccc(Oc2ccc(-c3nc4cc(S(=O)(=O)c5ccc6nc(-c7ccccc7)c(*)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,290.0,0.029543247,640.724,616.532,228,,,,,0.5,0.958333333,1.541666667,,,,,,1.427742009,3941.701234,24.23834412,14.67184754,9.17126002,10.99463018,6.201184296,7.684347544,4.075175984,5.112168846,-6.25,12.40764365,44.16726665,9.790966951,145.018049,45.27116213,17.00007359,154.8090159,0.0,55.83894133,226.2903061,17.95713863,14.49012951,-7.025704044,-21.51669336,0.0,0.0,48,0,0,6,8,8,186.6198,4,0,0,6,2,0,0,0,0,40,0,0,0,0,0,2
*Oc1c(-c2ccccc2)cc(*)cc1-c1ccccc1-c1ccccc1,211.0,0.163919963,320.391,304.263,118,,,,,0.64,1.16,1.8,,,,,,2.370001936,1834.022265,12.40824829,6.954124145,4.704124145,4.704124145,3.266624145,3.266624145,2.184343109,2.184343109,-3.32,5.089926666,6.066367068,0.0,96.67869932,39.13022078,11.17289446,96.67869932,0.0,33.38070895,101.2842164,40.59107079,0.0,-2.32242971,-10.41798528,0.0,0.0,25,0,0,4,4,4,103.012,0,0,0,4,0,0,0,0,0,24,0,0,0,0,0,0
*CC1CC(*)OCO1,68.0,1.143819444,100.117,92.053,40,,,,,2.428571429,3.428571429,4.285714286,,,,,,3.374819573,328.3674528,3.316496581,1.566496581,0.843643696,0.843643696,0.400988515,0.400988515,0.180713221,0.180713221,-0.08,0.84712752,0.0,25.91171701,0.0,0.0,0.0,0.0,6.875840478,0.0,32.65676259,0.0,0.0,0.0,0.0,-7.175625,1.0,7,1,1,0,0,1,24.037,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0
*CCCNC(=O)c1ccc(C(=O)NCCCO*)cc1,72.0,0.679372253,262.309,244.165,102,,,,,1.263157895,1.789473684,2.263157895,,,,,,3.734266052,1127.837277,9.119172062,4.506799627,2.659580797,2.659580797,1.530459269,1.530459269,0.818437589,0.818437589,-1.88,3.228627192,11.81435946,19.62169028,35.29657781,0.0,10.61962671,24.16967483,9.699524635,0.0,96.90495887,0.0,25.80794053,-2.661034277,-5.515721949,-13.46333931,0.428571429,19,0,0,1,1,1,71.1014,0,2,0,1,0,0,0,6,0,8,0,0,2,2,0,2
*CC1CC(*)OC(CCC)O1,58.0,1.485074523,142.198,128.086,58,,,,,2.2,3.2,4.0,,,,,,3.693396091,570.2745327,4.816496581,2.316496581,1.297767842,1.297767842,0.66761266,0.66761266,0.359321848,0.359321848,-0.08,1.174820149,0.0,51.7755373,0.0,0.0,0.0,0.0,6.875840478,0.0,51.7755373,0.0,0.0,0.0,0.0,-8.846237245,1.0,10,1,1,0,0,1,37.866,0,0,0,0,0,0,1,4,3,0,0,2,0,0,0,0
*CCOCCOCCOCCOc1ccc(/C=C(\C)c2ccc(O*)cc2)cc1,7.5,0.489675097,384.472,356.248,150,,,,,0.964285714,1.571428571,2.178571429,,,,,,2.680523932,1881.111035,13.54124145,6.837117307,4.030931089,4.030931089,2.288403472,2.288403472,1.2806707,1.2806707,-2.34,4.860597467,11.62517628,13.7277326,59.46625264,11.49902367,9.843390349,48.33934966,6.875840478,11.62517628,142.2310819,0.0,0.0,-3.377567534,-10.50221374,-35.17357734,0.391304348,28,0,0,2,2,2,109.816,0,0,0,2,0,0,1,8,1,13,0,3,0,0,0,1
*CCOCCOCCOc1ccc(/C=C(\C)c2ccc(O*)cc2)cc1,16.0,0.460114541,340.419,316.227,132,,,,,1.08,1.76,2.44,,,,,,2.765527924,1658.257901,12.13299316,6.178869017,3.724744871,3.724744871,2.144674733,2.144674733,1.213488515,1.213488515,-2.3,4.32745487,11.62517628,13.7277326,59.46625264,11.49902367,9.843390349,48.33934966,6.875840478,11.62517628,129.1131114,0.0,0.0,-3.237576952,-10.04143094,-25.76804247,0.333333333,25,0,0,2,2,2,98.997,0,0,0,2,0,0,1,6,1,13,0,2,0,0,0,1
*CC(COc1ccc(O*)cc1)OC(C)=O,49.0,0.344414399,208.213,196.117,80,,,,,1.8,2.533333333,3.133333333,,,,,,3.576582109,779.5020298,7.132993162,3.474744871,2.081016132,2.081016132,1.019674733,1.019674733,0.551504033,0.551504033,-1.71,2.695390388,5.969305288,19.80775062,24.16967483,11.49902367,9.843390349,24.16967483,6.875840478,0.0,62.25522782,5.749511833,11.742103,0.0,-3.025224841,-9.733615959,0.363636364,15,0,0,1,1,1,52.926,0,0,0,1,0,0,1,2,1,7,0,1,1,0,0,1
*CC(COc1ccc(C(C)(c2ccccc2)c2ccc(O*)cc2)cc1)OC(=O)c1ccccc1,126.0,0.650709447,450.534,424.326,170,,,,,0.941176471,1.5,2.058823529,,,,,,2.189072805,2443.308895,16.63299316,8.974744871,6.081016132,6.081016132,3.973798878,3.973798878,2.454597142,2.454597142,-4.05,6.756885241,5.969305288,25.22274109,131.0173427,11.49902367,9.843390349,108.7635367,6.875840478,0.0,180.267398,0.0,13.40175278,-9.118500273,-22.41658525,-11.30496003,0.166666667,34,0,0,4,4,4,131.4575,0,0,0,4,0,0,1,2,1,26,0,1,1,0,0,1
*CC(COc1ccc(C(C)(c2ccccc2)c2ccc(O*)cc2)cc1)OC(C)=O,110.0,0.635042303,388.463,364.271,148,,,,,1.103448276,1.724137931,2.275862069,,,,,,2.722398882,1991.887168,14.13299316,7.474744871,5.081016132,5.081016132,3.269674733,3.269674733,2.051504033,2.051504033,-3.27,5.450725831,5.969305288,32.07463321,95.24179767,11.49902367,9.843390349,78.5514432,6.875840478,0.0,151.3437451,0.0,12.26964016,-7.771908189,-16.72896325,-14.77814204,0.24,29,0,0,3,3,3,111.366,0,0,0,3,0,0,2,2,1,20,0,1,1,0,0,1
*CC(O)COc1ccc(C(C)(c2ccccc2)c2ccc(O*)cc2)cc1,115.0,0.591134754,346.426,324.25,132,,,,,1.115384615,1.730769231,2.269230769,,,,,,2.798440214,1791.067485,12.72474487,6.816496581,4.691496581,4.691496581,3.074914957,3.074914957,1.937972997,1.937972997,-2.78,4.732243745,0.0,25.22274109,95.24179767,11.49902367,9.843390349,78.5514432,6.875840478,0.0,138.5225477,0.0,0.0,-7.457403017,-15.7762359,-10.38931513,0.217391304,26,0,0,3,3,3,101.8188,0,0,0,3,0,0,1,2,1,19,1,0,0,0,0,0
*CC(O)COc1ccc(C(C)(CC)c2ccc(O*)cc2)cc1,95.0,0.643557173,298.382,276.206,116,,,,,1.363636364,2.045454545,2.545454545,,,,,,3.372321561,1460.303331,10.72474487,5.566496581,3.816496581,3.816496581,2.387414957,2.387414957,1.375472997,1.375472997,-2.0,3.565432099,0.0,38.44755811,59.46625264,11.49902367,9.843390349,48.33934966,6.875840478,0.0,115.9718197,0.0,0.0,-7.042321562,-10.77569597,-14.6174911,0.368421053,22,0,0,2,2,2,86.5658,0,0,0,2,0,0,2,3,1,13,1,0,0,0,0,0
*CC(COc1c(Cl)cc(C(C)(C)c2cc(Cl)c(O*)c(Cl)c2)cc1Cl)OC(C)=O,100.0,0.388266596,464.172,446.028,150,,,,,1.214285714,1.75,2.178571429,,,,,,3.166439036,1554.395082,16.16856684,8.242531709,4.836945078,6.34880297,2.926942556,3.991478202,1.721767511,2.651580181,-1.33,7.733648856,52.37306485,38.92652533,55.38711107,11.49902367,9.843390349,24.16967483,26.96637373,0.0,112.5914388,5.749511833,12.15064546,-6.210141619,-4.880417987,-18.24413595,0.35,28,0,0,2,2,2,111.536,0,0,0,2,0,0,3,2,1,14,0,1,1,0,4,1
*CC(O)COc1c(Cl)cc(C(C)(C)c2cc(Cl)c(O*)c(Cl)c2)cc1Cl,135.0,0.344359047,422.135,406.007,134,,,,,1.24,1.76,2.16,,,,,,3.228315818,1360.700715,14.76031855,7.584283419,4.447425527,5.959283419,2.73218278,3.796718426,1.608236475,2.538049145,-0.84,6.95682643,46.40375956,32.07463321,55.38711107,11.49902367,9.843390349,24.16967483,26.96637373,0.0,99.77024135,5.749511833,0.0,-5.961403353,-4.549255552,-13.83981482,0.333333333,25,0,0,2,2,2,101.9888,0,0,0,2,0,0,2,2,1,13,1,0,0,0,4,0
*CC(O)COc1ccc(C(C)(C)c2ccc(O*)c(Cl)c2)cc1Cl,85.0,0.454098416,353.245,335.101,122,,,,,1.391304348,2.043478261,2.608695652,,,,,,3.228315818,1355.642065,12.49253171,6.45039,4.069461054,4.82539,2.466048869,2.998316692,1.411497593,1.733546785,-1.42,5.041164473,23.20187978,32.07463321,57.42668186,11.49902367,9.843390349,36.25451225,16.92110711,0.0,107.559324,0.0,0.0,-6.193008291,-7.068201386,-14.00488228,0.333333333,23,0,0,2,2,2,91.9688,0,0,0,2,0,0,2,2,1,13,1,0,0,0,2,0
*Oc1ccc(C(C)(C)c2ccc(OC(*)(Oc3ccccc3)Oc3ccccc3)cc2)cc1,92.0,0.599953428,424.496,400.304,160,,,,,0.625,1.03125,1.4375,,,,,,2.160882934,2162.725776,15.63299316,8.428869017,5.622682799,5.622682799,3.464434508,3.464434508,2.044717254,2.044717254,-3.92,6.320137031,0.0,25.59486177,119.8904397,22.99804733,19.31711626,108.7635367,0.0,0.0,168.4833488,0.0,0.0,-6.583580154,-19.49652728,-10.89853905,0.142857143,32,0,0,4,4,4,123.139,0,0,0,4,0,0,2,0,0,26,0,0,0,0,0,0
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(=O)c1ccccc1Cl,66.0,0.620336739,422.908,399.724,154,,,,,1.166666667,1.8,2.4,,,,,,2.435463304,1981.884343,15.26688658,8.041691581,5.269998369,5.647962842,3.240535555,3.52400891,1.852918539,2.024561332,-2.98,6.268891733,17.57024518,32.07463321,94.22201228,11.49902367,9.843390349,72.50902449,11.89847379,0.0,150.3239597,0.0,13.28846453,-7.864438483,-14.62123842,-15.15280064,0.24,30,0,0,3,3,3,116.5975,0,0,0,3,0,0,2,2,1,20,0,1,1,0,1,1
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(=O)c1ccccc1,65.0,0.623412479,388.463,364.271,148,,,,,1.103448276,1.724137931,2.275862069,,,,,,2.435463304,1975.887168,14.13299316,7.474744871,5.081016132,5.081016132,3.098798878,3.098798878,1.767097142,1.767097142,-3.27,5.450725831,5.969305288,32.07463321,95.24179767,11.49902367,9.843390349,78.5514432,6.875840478,0.0,151.3437451,0.0,13.25290897,-7.9791716,-16.07357301,-15.19815211,0.24,29,0,0,3,3,3,111.5875,0,0,0,3,0,0,2,2,1,20,0,1,1,0,0,1
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(=O)CC,60.0,0.627698973,340.419,316.227,132,,,,,1.28,1.92,2.44,,,,,,3.129299698,1639.238351,12.13299316,6.224744871,4.206016132,4.206016132,2.496736805,2.496736805,1.389519551,1.389519551,-2.49,4.248840842,5.969305288,45.29945023,59.46625264,11.49902367,9.843390349,48.33934966,6.875840478,0.0,128.7930171,0.0,12.59517135,-6.781161644,-10.85331556,-19.07273379,0.380952381,25,0,0,2,2,2,96.113,0,0,0,2,0,0,3,3,1,14,0,1,1,0,0,1
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(=O)CCl,65.0,0.604273112,360.837,339.669,132,,,,,1.32,1.92,2.4,,,,,,3.166439036,1545.215066,12.76688658,6.541691581,4.17550725,4.364489487,2.471826408,2.626129758,1.383291952,1.421867789,-2.2,4.947161955,17.57024518,32.07463321,59.46625264,11.49902367,9.843390349,48.33934966,6.875840478,0.0,121.4003068,0.0,12.17635191,-6.654572769,-10.50350647,-14.93628176,0.35,25,0,0,2,2,2,96.542,0,0,0,2,0,0,2,3,1,14,0,1,1,0,1,1
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(C)=O,60.0,0.607745334,326.392,304.216,126,,,,,1.291666667,1.916666667,2.416666667,,,,,,3.166439036,1539.346236,11.63299316,5.974744871,4.081016132,4.081016132,2.394674733,2.394674733,1.364004033,1.364004033,-2.49,4.182915122,5.969305288,38.92652533,59.46625264,11.49902367,9.843390349,48.33934966,6.875840478,0.0,122.4200922,0.0,12.12079635,-6.673351495,-10.56020365,-18.60411999,0.35,24,0,0,2,2,2,91.496,0,0,0,2,0,0,3,2,1,14,0,1,1,0,0,1
*CC(O)COc1ccc(C2CC(C(C)C)CCC2(C)c2ccc(O*)cc2)cc1,175.0,0.906815591,380.528,348.272,150,,,,,1.428571429,2.214285714,2.857142857,,,,,,3.040796694,2054.143602,13.72474487,7.316496581,5.191496581,5.191496581,3.324914957,3.324914957,2.094222997,2.094222997,-2.0,4.227367326,0.0,63.93925772,59.46625264,11.49902367,9.843390349,48.33934966,6.875840478,0.0,153.2514346,0.0,0.0,-9.059246095,-13.82190085,-20.99590737,0.52,28,0,1,2,2,3,112.0928,0,0,0,2,0,0,3,5,4,13,1,0,0,0,0,0
*Oc1ccc(-c2ccc(OC(*)(Oc3ccccc3)Oc3ccccc3)c(C)c2)cc1C,125.0,0.585006065,410.469,388.293,154,,,,,0.709677419,1.225806452,1.741935484,,,,,,2.143396231,2128.418779,15.13299316,8.178869017,5.372682799,5.372682799,3.316496581,3.316496581,2.007732772,2.007732772,-3.92,6.297823255,0.0,20.17987131,107.8056023,34.12495032,19.31711626,96.67869932,0.0,11.12690298,162.1104239,0.0,0.0,-3.827751137,-15.54184908,-9.529143577,0.111111111,31,0,0,4,4,4,119.479,0,0,0,4,0,0,2,0,0,25,0,0,0,0,0,0
*Oc1ccc(-c2ccc(OC(*)(Oc3ccccc3)Oc3ccccc3)cc2)cc1,112.0,0.311809692,382.415,364.271,142,,,,,0.551724138,0.931034483,1.344827586,,,,,,2.005616039,1873.081451,14.13299316,7.678869017,4.872682799,4.872682799,2.964434508,2.964434508,1.794717254,1.794717254,-3.92,6.290882583,0.0,6.476087071,108.7635367,34.12495032,19.31711626,108.7635367,0.0,11.12690298,143.6150623,5.749511833,0.0,-1.184620349,-14.70302315,-2.703352826,0.04,29,0,0,4,4,4,110.005,0,0,0,4,0,0,0,0,0,25,0,0,0,0,0,0
*Oc1ccc(CC(C#N)(C#N)Cc2ccc(*)cc2)cc1,147.0,0.12333815,260.296,248.2,96,,,,,1.1,1.6,2.05,,,,,,3.076476516,1213.21302,9.802675481,5.151337741,3.427730943,3.427730943,2.062472269,2.062472269,1.219084435,1.219084435,-2.78,4.363990281,6.066367068,12.7458498,59.46625264,17.88795446,11.17289446,48.33934966,0.0,0.0,83.37660475,6.066367068,0.0,-5.498653694,-3.546055743,0.0,0.176470588,20,0,0,2,2,2,74.213,2,0,0,2,0,0,0,2,0,15,0,0,0,2,0,0
*Oc1ccc(CC(C#N)(Cc2ccc(*)cc2)c2ccccc2)cc1,143.0,0.031533884,311.384,294.248,116,,,,,1.0,1.583333333,2.125,,,,,,2.798925199,1651.542054,11.85546189,6.427730943,4.315927544,4.315927544,2.769767171,2.769767171,1.756584435,1.756584435,-3.05,4.738118269,6.066367068,18.16084027,95.24179767,11.81873315,11.17289446,78.5514432,0.0,0.0,119.1521498,6.066367068,0.0,-7.369166391,-11.37393722,0.0,0.136363636,24,0,0,3,3,3,94.287,1,0,0,3,0,0,0,2,0,20,0,0,0,1,0,0
*Oc1ccc(CC(Cc2ccc(*)cc2)(C(=O)OCC)C(=O)OCC)cc1,54.0,0.211191101,354.402,332.226,136,,,,,1.038461538,1.538461538,2.0,,,,,,3.517530165,1621.478982,12.54124145,6.428869017,4.187287393,4.187287393,2.626891987,2.626891987,1.615529327,1.615529327,-2.82,4.912504078,18.00497764,26.44963404,59.46625264,5.749511833,11.17289446,48.33934966,0.0,0.0,122.13697,6.066367068,28.65707451,-8.363117035,-10.1472367,-16.5913083,0.333333333,26,0,0,2,2,2,96.253,0,0,0,2,0,0,2,4,0,15,0,2,2,0,0,2
*CC(O)COc1ccc(C(C)CC(C)(C)c2ccc(O*)cc2)cc1,75.0,0.749841387,326.436,300.228,128,,,,,1.333333333,2.083333333,2.666666667,,,,,,3.375818461,1641.440304,11.72474487,6.066496581,4.191496581,4.191496581,2.387414957,2.387414957,1.375472997,1.375472997,-2.0,3.730103806,0.0,51.19340791,59.46625264,11.49902367,9.843390349,48.33934966,6.875840478,0.0,128.7176695,0.0,0.0,-8.121184622,-12.03548579,-19.83501778,0.428571429,24,0,0,2,2,2,95.8788,0,0,0,2,0,0,3,3,2,13,1,0,0,0,0,0
*CC(O)COc1ccc(O*)cc1,60.0,0.253755367,166.176,156.096,64,,,,,1.833333333,2.583333333,3.166666667,,,,,,3.50413804,607.9755364,5.724744871,2.816496581,1.691496581,1.691496581,0.824914957,0.824914957,0.437972997,0.437972997,-1.22,1.986959573,0.0,12.95585851,24.16967483,11.49902367,9.843390349,24.16967483,6.875840478,0.0,49.43403041,5.749511833,0.0,0.0,-2.543487339,-5.667074358,0.333333333,12,0,0,1,1,1,43.3788,0,0,0,1,0,0,0,2,1,6,1,0,0,0,0,0
*Oc1ccc(CC2(Cc3ccc(*)cc3)c3ccccc3-c3ccccc32)cc1,138.0,0.022034144,360.456,340.296,134,,,,,0.75,1.25,1.785714286,,,,,,2.264597974,2072.984627,13.90824829,7.954124145,5.704124145,5.704124145,4.102062073,4.102062073,3.019781036,3.019781036,-3.32,5.388096175,6.066367068,18.16084027,118.9325053,16.87641482,11.17289446,96.67869932,0.0,11.12690298,153.9697604,6.066367068,0.0,-9.325527434,-15.24620457,0.0,0.111111111,28,0,1,4,4,5,113.212,0,0,0,4,3,0,0,2,0,25,0,0,0,0,0,0
*C(=O)c1ccc2nc(-c3ccccc3)c(-c3ccc(Oc4ccc(-c5nc6cc(*)ccc6nc5-c5ccccc5)cc4)cc3)nc2c1,271.0,0.204585383,604.669,580.477,220,,,,,0.510638298,0.936170213,1.425531915,,,,,,1.389609021,3782.293355,23.10535096,13.15122682,9.098440413,9.098440413,6.222771543,6.222771543,4.199719087,4.199719087,-6.53,11.68012196,34.41933046,0.0,150.5815005,56.52854161,10.80323002,145.018049,0.0,67.09632082,217.8614673,23.6679052,30.21719279,-7.77753614,-19.79808702,0.0,0.0,47,0,0,6,8,8,184.8585,4,0,0,6,2,0,0,0,0,41,0,0,1,0,0,1
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(Cc4ccc(*)cc4)cc3)cc2)cc1,189.55,0.14869324,414.482,396.338,148,,,,,0.733333333,1.166666667,1.666666667,,,,,,1.942704534,2149.474559,15.35773803,9.337117307,5.251119586,7.074489743,3.251891987,4.735055234,1.955070139,2.900775908,-3.57,6.99533734,15.9036202,16.16389185,107.8056023,17.2485355,15.90975742,106.4696663,0.0,0.0,151.0552828,6.066367068,-2.592698079,-1.814568826,-15.62908831,0.0,0.04,30,0,0,4,4,4,114.3618,0,0,0,4,0,0,0,1,0,24,0,0,0,0,0,2
